"YEAR","WEEK","CATEGORY","BRAND","SKU_NAME","COGS_PER_PIECE"
"1","22","Books","Baccus, Apollo & Rosenkatz","The Thorn Birds","10.8"
"1","22","Books","Baccus, Apollo & Rosenkatz","Mockingjay","23.75"
"1","22","Books","Baccus, Apollo & Rosenkatz","The Grapes of Wrath","13.5"
"1","22","Books","Baccus, Apollo & Rosenkatz","James Bond","32"
"1","22","Appliances","Kolben, Daněk","clothes dryer","61.2"
"1","22","Appliances","Kolben, Daněk","convection heater","48"
"1","23","Books","Prometheus Publishing","The Lion, the Witch and the Wardrobe","13.5"
"1","1","Books","Prometheus Publishing","The Name of the Rose","28.5"
"1","4","Appliances","Kolben, Daněk","dehumidifier","200"
"1","3","Appliances","International Kitchen Machines","kitchener range","495"
"1","2","Appliances","Kolben, Daněk","compactor","69.3"
"1","1","Appliances","International Kitchen Machines","attic fan","202"
"1","2","Books","Venus and Sons","Thomas the Tank Engine","36"
"1","4","Books","Baccus, Apollo & Rosenkatz","Eye of the Needle","36"
"1","1","Books","Venus and Sons","OSS 117","22.5"
"1","2","Books","Prometheus Publishing","Robert Langdon","22.5"
"1","3","Books","Prometheus Publishing","The Lion, the Witch and the Wardrobe","13.5"
"1","4","Books","Prometheus Publishing","Men Are from Mars, Women Are from Venus","38"
"1","1","Appliances","Edison, Tesla & Co","ceiling fan","480"
"1","4","Books","Prometheus Publishing","War and Peace","14.25"
"1","1","Books","Heracles Print","Pride and Prejudice","27"
"1","1","Books","Venus and Sons","Harry Potter and the Philosopher's Stone","18"
"1","3","Books","Heracles Print","The Plague","12"
"1","4","Books","Prometheus Publishing","The Front Runner","16"
"1","5","Appliances","Savvy Machines","dishwasher","48"
"1","8","Appliances","Savvy Machines","oil heater","58.8"
"1","9","Books","Prometheus Publishing","The Lost Symbol","19"
"1","7","Appliances","Edison, Tesla & Co","espresso machine","71.4"
"1","9","Books","Heracles Print","A Message to Garcia","36"
"1","10","Books","Heracles Print","Winnie-the-Pooh","18"
"1","3","Appliances","Edison, Tesla & Co","reflector oven","59.4"
"1","6","Appliances","Savvy Machines","barbecue","99"
"1","7","Books","Heracles Print","Sophie's World","23.75"
"1","9","Books","Prometheus Publishing","The Shack","11.4"
"1","6","Books","Venus and Sons","The Diary of Anne Frank","13.5"
"1","6","Books","Baccus, Apollo & Rosenkatz","The Women's Room","19"
"1","6","Books","Prometheus Publishing","L'Étranger (The Stranger (Camus novel))","16"
"1","8","Appliances","Edison, Tesla & Co","self-cleaning oven","59.4"
"1","9","Books","Heracles Print","The Goal","16"
"1","10","Books","Heracles Print","Alex Cross","10.8"
"1","8","Appliances","Savvy Machines","bread machine","98"
"1","7","Books","Prometheus Publishing","The Catcher in the Rye","14.25"
"1","8","Appliances","Edison, Tesla & Co","embroidery machine","48"
"1","8","Appliances","International Kitchen Machines","humidifier","51"
"1","13","Books","Prometheus Publishing","The Catcher in the Rye","14.25"
"1","13","Books","Baccus, Apollo & Rosenkatz","The Ginger Man","36"
"1","14","Books","Baccus, Apollo & Rosenkatz","Goodnight Moon","20"
"1","15","Books","Prometheus Publishing","Little Critter","14.25"
"1","12","Books","Heracles Print","Harry Potter and the Half-Blood Prince","22.5"
"1","14","Books","Heracles Print","The 7 Habits of Highly Effective People","19"
"1","15","Books","Prometheus Publishing","The Prophet","10.8"
"1","14","Appliances","International Kitchen Machines","attic fan","202"
"1","9","Books","Baccus, Apollo & Rosenkatz","The Chronicles of Narnia","16"
"1","12","Books","Baccus, Apollo & Rosenkatz","Heidi's Years of Learning and Travel","23.75"
"1","15","Books","Venus and Sons","Jonathan Livingston Seagull","27"
"1","19","Books","Venus and Sons","Gone Girl","18"
"1","11","Books","Venus and Sons","Man's Search for Meaning","27"
"1","12","Appliances","Edison, Tesla & Co","robotic vacuum cleaner","70"
"1","13","Appliances","Savvy Machines","fan heater","50"
"1","13","Books","Prometheus Publishing","The Lost Symbol","19"
"1","13","Books","Baccus, Apollo & Rosenkatz","The Thorn Birds","10.8"
"1","13","Appliances","Edison, Tesla & Co","embroidery machine","48"
"1","11","Books","Prometheus Publishing","Guess How Much I Love You","14.25"
"1","13","Books","Prometheus Publishing","Jaws","16"
"1","20","Books","Venus and Sons","The Kite Runner","22.5"
"1","17","Books","Heracles Print","The Plague","12"
"1","10","Appliances","Savvy Machines","fireplace toaster","70"
"1","19","Appliances","Edison, Tesla & Co","robotic vacuum cleaner","70"
"1","4","Books","Baccus, Apollo & Rosenkatz","The Exorcist","24"
"1","2","Books","Venus and Sons","The Gospel According to Peanuts","16"
"1","1","Books","Prometheus Publishing","Me Before You","9.6"
"1","4","Books","Prometheus Publishing","Norwegian Wood","14.25"
"1","8","Books","Baccus, Apollo & Rosenkatz","Valley of the Dolls","22.5"
"1","6","Appliances","Edison, Tesla & Co","electric water boiler","70"
"1","6","Appliances","Savvy Machines","radiator","100"
"1","8","Books","Baccus, Apollo & Rosenkatz","Adventures of Huckleberry Finn","32"
"1","14","Books","Heracles Print","The Hardy Boys","20"
"1","17","Appliances","Kolben, Daněk","sandwich toaster","50"
"1","4","Books","Heracles Print","Magic Tree House","32"
"1","7","Books","Baccus, Apollo & Rosenkatz","Wolf Totem","11.4"
"1","9","Appliances","Kolben, Daněk","pressure fryer","60"
"1","9","Books","Heracles Print","Left Behind","12"
"1","7","Books","Venus and Sons","Man's Search for Meaning","27"
"1","6","Books","Heracles Print","The Bobbsey Twins","16"
"1","7","Books","Baccus, Apollo & Rosenkatz","Who Moved My Cheese?","16"
"1","9","Books","Heracles Print","God's Little Acre","10.8"
"1","13","Appliances","Savvy Machines","kimchi refrigerator","500"
"1","14","Books","Venus and Sons","Flowers in the Attic","22.5"
"1","17","Appliances","Edison, Tesla & Co","rotisserie","510"
"1","18","Books","Venus and Sons","The Gospel According to Peanuts","16"
"1","12","Books","Venus and Sons","The Joy of Sex","9.6"
"1","1","Books","Venus and Sons","Pippi Longstocking","18"
"1","5","Books","Heracles Print","The Hardy Boys","20"
"1","5","Appliances","International Kitchen Machines","kitchener range","495"
"1","15","Books","Baccus, Apollo & Rosenkatz","Goodnight Moon","20"
"1","17","Appliances","Savvy Machines","hair dryer","510"
"1","7","Books","Venus and Sons","Fifty Shades","28.5"
"1","8","Books","Heracles Print","Captain Underpants","18"
"1","7","Appliances","Edison, Tesla & Co","rice cooker","99"
"1","12","Appliances","Edison, Tesla & Co","popcorn maker","70"
"1","10","Appliances","Kolben, Daněk","patio heater","59.4"
"1","16","Appliances","Kolben, Daněk","fire pot","480"
"1","19","Appliances","Edison, Tesla & Co","bachelor griller","200"
"1","15","Appliances","Edison, Tesla & Co","combo washer dryer","102"
"1","12","Appliances","Savvy Machines","beehive oven","50"
"1","14","Appliances","Savvy Machines","energy regulator","70"
"1","14","Appliances","Savvy Machines","fireplace toaster","70"
"1","15","Books","Venus and Sons","The Gruffalo","19"
"1","15","Books","Venus and Sons","The Cat in the Hat","9.6"
"1","12","Books","Prometheus Publishing","Harry Potter and the Prisoner of Azkaban","9.6"
"1","18","Appliances","International Kitchen Machines","icebox","102"
"1","15","Books","Baccus, Apollo & Rosenkatz","The Bridges of Madison County","9.6"
"1","14","Books","Venus and Sons","Berenstain Bears","19"
"1","11","Appliances","International Kitchen Machines","humidifier","51"
"1","14","Appliances","International Kitchen Machines","crepe maker","60"
"1","4","Books","Baccus, Apollo & Rosenkatz","Your Erroneous Zones","22.5"
"1","3","Appliances","Edison, Tesla & Co","rice polisher","100"
"1","4","Appliances","Savvy Machines","convection microwave","49"
"1","5","Appliances","Edison, Tesla & Co","ceiling fan","480"
"1","5","Appliances","Savvy Machines","fan heater","50"
"1","1","Books","Venus and Sons","The Cat in the Hat","9.6"
"1","1","Books","Prometheus Publishing","No Longer Human","18"
"1","3","Books","Venus and Sons","The Kite Runner","22.5"
"1","4","Books","Venus and Sons","Where's Wally?","27"
"1","4","Appliances","Kolben, Daněk","sandwich toaster","50"
"1","5","Books","Prometheus Publishing","The Pillars of the Earth","18"
"1","1","Appliances","International Kitchen Machines","mousetrap","69.3"
"1","3","Appliances","International Kitchen Machines","HVAC","100"
"1","1","Books","Baccus, Apollo & Rosenkatz","The Hunger Games","19"
"1","4","Books","Prometheus Publishing","Things Fall Apart","23.75"
"1","4","Books","Heracles Print","The Power of Positive Thinking","16"
"1","4","Appliances","Edison, Tesla & Co","embroidery machine","48"
"1","5","Appliances","International Kitchen Machines","icebox","102"
"1","8","Appliances","Kolben, Daněk","refrigerator","69.3"
"1","8","Appliances","International Kitchen Machines","HVAC","100"
"1","10","Books","Venus and Sons","Catch-22","16"
"1","6","Books","Venus and Sons","The Eagle Has Landed","22.5"
"1","8","Appliances","Savvy Machines","corn roaster","48"
"1","8","Appliances","Edison, Tesla & Co","rice cooker","99"
"1","8","Appliances","Edison, Tesla & Co","rotisserie","510"
"1","8","Books","Venus and Sons","The Little Prince","27"
"1","9","Books","Heracles Print","Life After Life","19"
"1","9","Books","Venus and Sons","Interpreter of Maladies","13.5"
"1","7","Books","Prometheus Publishing","The Great Gatsby","36"
"1","9","Books","Baccus, Apollo & Rosenkatz","A Series of Unfortunate Events","19"
"1","9","Appliances","Edison, Tesla & Co","butane torch","100"
"1","6","Books","Venus and Sons","The Cat in the Hat","9.6"
"1","6","Books","Venus and Sons","Thomas the Tank Engine","36"
"1","8","Books","Baccus, Apollo & Rosenkatz","Martine","14.25"
"1","12","Books","Prometheus Publishing","A Wrinkle in Time","18"
"1","13","Books","Heracles Print","Goosebumps","13.5"
"1","14","Books","Baccus, Apollo & Rosenkatz","The Vampire Chronicles","20"
"1","15","Books","Venus and Sons","Flowers in the Attic","22.5"
"1","14","Appliances","International Kitchen Machines","coffeemaker","495"
"1","11","Books","Venus and Sons","Millennium","19"
"1","13","Books","Prometheus Publishing","A Wrinkle in Time","18"
"1","14","Books","Heracles Print","Sophie's World","23.75"
"1","14","Appliances","Edison, Tesla & Co","reflector oven","59.4"
"1","10","Appliances","Edison, Tesla & Co","reflector oven","59.4"
"1","13","Books","Baccus, Apollo & Rosenkatz","Night","9.6"
"1","13","Appliances","Edison, Tesla & Co","rotisserie","510"
"1","13","Appliances","Kolben, Daněk","micathermic heater","495"
"1","18","Books","Heracles Print","Miffy","23.75"
"1","18","Appliances","Savvy Machines","convection microwave","49"
"1","16","Appliances","International Kitchen Machines","attic fan","202"
"1","19","Books","Heracles Print","The Tale of Peter Rabbit","36"
"1","17","Books","Prometheus Publishing","The Very Hungry Caterpillar","23.75"
"1","17","Books","Heracles Print","God's Little Acre","10.8"
"1","18","Books","Prometheus Publishing","Problems in China's Socialist Economy","18"
"1","2","Books","Baccus, Apollo & Rosenkatz","The Secret","32"
"1","3","Books","Heracles Print","Alex Cross","10.8"
"1","8","Books","Venus and Sons","The Hitchhiker's Guide to the Galaxy","20"
"1","7","Books","Venus and Sons","Flowers in the Attic","22.5"
"1","12","Books","Prometheus Publishing","She: A History of Adventure","36"
"1","12","Books","Baccus, Apollo & Rosenkatz","The Vampire Chronicles","20"
"1","12","Appliances","International Kitchen Machines","central vacuum cleaner","198"
"1","16","Books","Baccus, Apollo & Rosenkatz","Your Erroneous Zones","22.5"
"1","20","Books","Prometheus Publishing","She: A History of Adventure","36"
"1","15","Books","Heracles Print","Chicken Soup for the Soul","22.5"
"1","19","Books","Heracles Print","Follow Your Heart","13.5"
"1","15","Books","Heracles Print","Gone with the Wind","28.5"
"1","15","Books","Baccus, Apollo & Rosenkatz","The Neverending Story","22.5"
"1","11","Books","Heracles Print","Gone with the Wind","28.5"
"1","20","Books","Prometheus Publishing","Knowledge-value Revolution","22.5"
"1","16","Appliances","Edison, Tesla & Co","robotic vacuum cleaner","70"
"1","19","Books","Prometheus Publishing","And Then There Were None","22.5"
"1","2","Books","Venus and Sons","Fear Street","27"
"1","2","Books","Venus and Sons","Catching Fire","12"
"1","4","Books","Prometheus Publishing","A Wrinkle in Time","18"
"1","3","Appliances","Edison, Tesla & Co","ceiling fan","480"
"1","5","Books","Prometheus Publishing","The Wind in the Willows","9.6"
"1","4","Books","Venus and Sons","Harry Potter and the Goblet of Fire","18"
"1","2","Books","Venus and Sons","Where's Wally?","27"
"1","2","Appliances","Edison, Tesla & Co","pressure cooker","202"
"1","4","Appliances","Savvy Machines","clothes iron","500"
"1","6","Books","Baccus, Apollo & Rosenkatz","The Dukan Diet","18"
"1","8","Books","Venus and Sons","Sweet Valley High","38"
"1","8","Books","Baccus, Apollo & Rosenkatz","The Vampire Chronicles","20"
"1","10","Books","Prometheus Publishing","Totto-chan, the Little Girl at the Window","18"
"1","7","Appliances","Edison, Tesla & Co","self-cleaning oven","59.4"
"1","8","Books","Baccus, Apollo & Rosenkatz","The Thorn Birds","10.8"
"1","9","Appliances","Edison, Tesla & Co","rice polisher","100"
"1","13","Books","Venus and Sons","The Eagle Has Landed","22.5"
"1","13","Appliances","Edison, Tesla & Co","rice cooker","99"
"1","14","Appliances","Edison, Tesla & Co","rice cooker","99"
"1","11","Appliances","Kolben, Daněk","sandwich toaster","50"
"1","12","Books","Prometheus Publishing","The Good Soldier Švejk","18"
"1","11","Books","Venus and Sons","The Gospel According to Peanuts","16"
"1","13","Appliances","International Kitchen Machines","central vacuum cleaner","198"
"1","16","Appliances","International Kitchen Machines","HVAC","100"
"1","16","Books","Prometheus Publishing","The Revolt of Mamie Stover","16"
"1","16","Books","Venus and Sons","The Total Woman","16"
"1","18","Books","Baccus, Apollo & Rosenkatz","Twilight","18"
"1","3","Appliances","Kolben, Daněk","convection heater","48"
"1","1","Books","Heracles Print","Captain Underpants","18"
"1","3","Books","Heracles Print","Noddy","20"
"1","3","Books","Baccus, Apollo & Rosenkatz","Martine","14.25"
"1","5","Books","Baccus, Apollo & Rosenkatz","James Bond","32"
"1","2","Books","Venus and Sons","How the Steel Was Tempered","9.6"
"1","3","Books","Venus and Sons","The Total Woman","16"
"1","8","Books","Prometheus Publishing","Where the Wild Things Are","32"
"1","5","Books","Venus and Sons","The Shadow of the Wind","20"
"1","7","Appliances","Edison, Tesla & Co","pneumatic vacuum","57.6"
"1","13","Books","Venus and Sons","Gone Girl","18"
"1","11","Books","Prometheus Publishing","Norwegian Wood","14.25"
"1","11","Appliances","Edison, Tesla & Co","pressure cooker","202"
"1","19","Books","Prometheus Publishing","Perfume","19"
"1","16","Books","Venus and Sons","Harry Potter and the Philosopher's Stone","18"
"1","1","Appliances","Edison, Tesla & Co","coffee percolator","70"
"1","7","Appliances","Edison, Tesla & Co","robotic vacuum cleaner","70"
"1","7","Books","Heracles Print","A Song of Ice and Fire","18"
"1","17","Books","Heracles Print","Harry Potter and the Half-Blood Prince","22.5"
"1","16","Appliances","Edison, Tesla & Co","set-n-forget cooker","60"
"1","3","Books","Heracles Print","Goosebumps","13.5"
"1","18","Books","Prometheus Publishing","Charlie and the Chocolate Factory","24"
"1","6","Books","Baccus, Apollo & Rosenkatz","Goodnight Moon","20"
"1","12","Books","Prometheus Publishing","Norwegian Wood","14.25"
"1","7","Books","Baccus, Apollo & Rosenkatz","The Ginger Man","36"
"1","20","Books","Prometheus Publishing","Problems in China's Socialist Economy","18"
"1","6","Books","Heracles Print","The Fault in Our Stars","22.5"
"1","6","Appliances","Edison, Tesla & Co","rotisserie","510"
"1","10","Books","Venus and Sons","Thomas the Tank Engine","36"
"1","15","Books","Prometheus Publishing","The Good Soldier Švejk","18"
"1","3","Books","Venus and Sons","Kon-Tiki: Across the Pacific in a Raft","18"
"1","4","Books","Heracles Print","Confucius from the Heart","20"
"1","4","Books","Baccus, Apollo & Rosenkatz","Heidi's Years of Learning and Travel","23.75"
"1","18","Books","Prometheus Publishing","Little House on the Prairie","12"
"1","6","Books","Venus and Sons","Catching Fire","12"
"1","9","Appliances","Edison, Tesla & Co","air fryer","99"
